latitude,longitude,bright_ti4,bright_ti5,thermal_difference,frp,frp_log,confidence_score,hour,day_of_week,day_of_year,detection_count,days_detected,avg_frp,max_frp,persistence,ml_prediction,anomaly_score,ml_anomaly,ml_status,nearby_detections_5km,nearby_recurring_5km,nearby_persistent_5km,nearby_avg_frp,local_activity,target
8.34113,80.19086,335.95,301.87,34.079999999999984,20.3,3.05870707271538,0.66,8,1,251,2,1,23.775,27.25,Transient,1,0.4967727682102195,False,Normal Thermal Pattern,11,0,0,12.805454545454548,High Local Thermal Density,Industrial Fire
8.34169,80.1948,342.42,303.3,39.120000000000005,27.25,3.34109345759245,0.66,8,1,251,2,1,23.775,27.25,Transient,1,0.5216698791295432,False,Normal Thermal Pattern,11,0,0,12.173636363636364,High Local Thermal Density,Industrial Fire
8.35129,77.57536,337.99,308.27,29.720000000000027,7.94,2.190535589185423,0.33,8,1,251,1,1,7.94,7.94,Transient,1,0.4446212129164275,False,Normal Thermal Pattern,1,0,0,8.4,Isolated Thermal Activity,Agricultural Burning
8.3563,80.17673,352.51,301.72,50.78999999999997,24.83,3.251536607107749,0.66,8,1,251,3,2,18.65333333333333,24.92,Transient,-1,0.548269741903696,True,ML Anomaly,17,5,0,11.62235294117647,Recurring Local Activity,Industrial Fire
8.35724,80.17769,341.6,302.52,39.08000000000004,24.92,3.255014871484074,0.66,8,1,251,3,2,18.65333333333333,24.92,Transient,1,0.5105154592732066,False,Normal Thermal Pattern,17,5,0,11.617058823529412,Recurring Local Activity,Industrial Fire
8.44955,80.19279,336.0,301.59,34.410000000000025,9.42,2.343727036325221,0.66,8,1,251,3,3,7.913333333333333,9.42,Transient,1,0.4120426843629077,False,Normal Thermal Pattern,5,0,0,7.053999999999999,High Local Thermal Density,Industrial Fire
8.50442,80.48933,333.05,300.78,32.27000000000004,4.88,1.7715567619105357,0.66,8,1,251,3,2,7.84,13.76,Transient,1,0.3906501830190866,False,Normal Thermal Pattern,16,6,0,7.646875,Recurring Local Activity,Agricultural Burning
8.50873,80.48872,330.0,295.28,34.72000000000003,4.88,1.7715567619105357,0.66,8,1,251,3,2,7.84,13.76,Transient,1,0.3964446426024473,False,Normal Thermal Pattern,13,3,0,7.8961538461538465,Recurring Local Activity,Agricultural Burning
8.56899,80.49351,336.58,299.22,37.35999999999996,5.75,1.9095425048844383,0.66,8,1,251,1,1,5.75,5.75,Transient,1,0.3441365892736532,False,Normal Thermal Pattern,3,3,0,11.48,Recurring Local Activity,Agricultural Burning
8.58827,78.13114,338.22,305.91,32.31,6.7,2.0412203288596382,0.66,8,1,251,1,1,6.7,6.7,Transient,1,0.3598109387723882,False,Normal Thermal Pattern,1,0,0,4.47,Isolated Thermal Activity,Agricultural Burning
8.5959,80.31518,340.46,299.38,41.079999999999984,14.57,2.745345985845907,0.66,8,1,251,2,1,15.615,16.66,Transient,1,0.4063612226998723,False,Normal Thermal Pattern,2,0,0,10.55,Isolated Thermal Activity,Wildfire
8.59646,80.3148,340.59,299.04,41.54999999999996,16.66,2.8713021951758138,0.66,8,1,251,2,1,15.615,16.66,Transient,1,0.4185534425046073,False,Normal Thermal Pattern,2,0,0,9.505,Isolated Thermal Activity,Wildfire
8.60539,77.96745,340.75,309.4,31.350000000000023,22.28,3.147594622863237,0.66,8,1,251,7,6,9.955714285714285,22.28,Recurring,-1,0.5717715153128534,True,ML Anomaly,8,6,0,7.123749999999999,Recurring Local Activity,Industrial Fire
8.73366,77.81716,339.76,309.85,29.909999999999968,6.88,2.064327903869788,0.33,8,1,251,2,1,6.88,6.88,Transient,1,0.4538261939167347,False,Normal Thermal Pattern,2,0,0,11.205,Isolated Thermal Activity,Agricultural Burning
8.73731,77.81662,338.94,308.82,30.120000000000005,6.88,2.064327903869788,0.66,8,1,251,2,1,6.88,6.88,Transient,1,0.3753474086731072,False,Normal Thermal Pattern,2,0,0,11.205,Isolated Thermal Activity,Agricultural Burning
8.8465,80.44485,330.95,298.69,32.25999999999999,6.63,2.032087845296365,0.66,8,1,251,1,1,6.63,6.63,Transient,1,0.365132278368772,False,Normal Thermal Pattern,2,0,0,5.154999999999999,Isolated Thermal Activity,Agricultural Burning
8.84915,77.81451,337.79,309.67,28.120000000000005,6.21,1.9754689512968573,0.33,8,1,251,1,1,6.21,6.21,Transient,1,0.4366924315849676,False,Normal Thermal Pattern,2,0,0,8.16,Isolated Thermal Activity,Agricultural Burning
8.86478,78.08195,343.18,312.93,30.25,13.19,2.652537491171952,0.66,8,1,251,4,3,10.7475,13.83,Transient,1,0.4779383458743295,False,Normal Thermal Pattern,5,0,0,6.709999999999999,High Local Thermal Density,Industrial Fire
8.86913,78.08589,343.59,314.46,29.129999999999995,13.19,2.652537491171952,0.33,8,1,251,4,3,10.7475,13.83,Transient,-1,0.5446688339846081,True,ML Anomaly,5,0,0,6.709999999999999,High Local Thermal Density,Industrial Fire
8.88382,77.79616,336.88,310.04,26.83999999999997,4.84,1.7647307968401356,0.33,8,1,251,2,2,8.16,11.48,Transient,1,0.4828103657064571,False,Normal Thermal Pattern,3,0,0,8.306666666666667,Isolated Thermal Activity,Agricultural Burning
8.93358,77.49417,335.99,304.15,31.840000000000032,3.63,1.5325568680981427,0.66,8,1,251,1,1,3.63,3.63,Transient,1,0.353632569909618,False,Normal Thermal Pattern,2,0,0,3.93,Isolated Thermal Activity,Agricultural Burning
9.04233,78.01846,339.56,310.43,29.129999999999995,11.21,2.502255288122613,0.33,8,1,251,1,1,11.21,11.21,Transient,1,0.4825722664158164,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
9.05442,77.6814,338.42,309.31,29.110000000000014,4.97,1.786746927404511,0.33,8,1,251,1,1,4.97,4.97,Transient,1,0.4333007920476387,False,Normal Thermal Pattern,4,0,0,5.425,Isolated Thermal Activity,Agricultural Burning
9.09004,77.77312,348.41,311.34,37.07000000000005,10.56,2.447550863244232,0.66,8,1,251,1,1,10.56,10.56,Transient,1,0.4225614248226173,False,Normal Thermal Pattern,1,0,0,3.44,Isolated Thermal Activity,Wildfire
9.09544,77.34049,336.61,304.17,32.44,5.52,1.874874375938561,0.66,8,1,251,1,1,5.52,5.52,Transient,1,0.349504957984695,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
9.27549,78.66257,338.63,305.96,32.670000000000016,5.92,1.9344157696295785,0.66,8,1,251,1,1,5.92,5.92,Transient,1,0.3529884142789285,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
9.31614,78.72684,345.46,305.14,40.31999999999999,13.24,2.65605490598383,0.66,8,1,251,1,1,13.24,13.24,Transient,1,0.4042599235178569,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
9.34192,78.82452,337.52,304.14,33.379999999999995,31.48,3.4806245152934774,0.66,8,1,251,1,1,31.48,31.48,Transient,-1,0.5683696639288716,True,ML Anomaly,4,0,0,4.1625,Isolated Thermal Activity,Wildfire
9.38507,80.44005,341.4,300.05,41.349999999999966,7.81,2.175887439948088,0.66,8,1,251,6,5,5.973333333333334,8.13,Recurring,1,0.4608412539230659,False,Normal Thermal Pattern,32,24,1,9.5559375,Persistent Local Activity,Industrial Fire
9.38563,80.44428,339.39,300.05,39.339999999999975,7.81,2.175887439948088,0.66,8,1,251,6,5,5.973333333333334,8.13,Recurring,1,0.4582348886837342,False,Normal Thermal Pattern,33,24,0,9.625454545454543,Recurring Local Activity,Industrial Fire
9.52653,77.79057,342.79,309.7,33.09000000000003,14.47,2.738902664584975,0.66,8,1,251,1,1,14.47,14.47,Transient,1,0.4278283554717897,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
9.53313,78.64571,346.35,312.4,33.950000000000045,54.78,4.021415382199343,0.66,8,1,251,1,1,54.78,54.78,Transient,-1,0.6903536785909802,True,ML Anomaly,0,0,0,,Isolated Thermal Activity,Wildfire
9.75825,78.38308,336.88,310.77,26.110000000000014,2.91,1.3635373739972745,0.33,8,1,251,1,1,2.91,2.91,Transient,1,0.4596031110924707,False,Normal Thermal Pattern,4,0,0,5.5225,Isolated Thermal Activity,Agricultural Burning
9.85383,77.64912,335.9,308.28,27.620000000000005,5.26,1.8341801851120072,0.33,8,1,251,1,1,5.26,5.26,Transient,1,0.4323520137412592,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
9.86731,78.65581,336.69,306.77,29.920000000000016,3.23,1.4422019930581866,0.33,8,1,251,1,1,3.23,3.23,Transient,1,0.4313947372533416,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
9.96227,78.9623,336.26,302.92,33.339999999999975,3.07,1.4036429994545037,0.66,8,1,251,1,1,3.07,3.07,Transient,1,0.3553673216105019,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
9.97272,78.71961,331.94,306.26,25.680000000000007,1.96,1.085189268335969,0.33,8,1,251,1,1,1.96,1.96,Transient,1,0.4717364565069611,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.04153,78.05537,338.27,307.97,30.299999999999955,2.16,1.1505720275988207,0.66,8,1,251,1,1,2.16,2.16,Transient,1,0.3966284176671643,False,Normal Thermal Pattern,1,0,0,3.52,Isolated Thermal Activity,Agricultural Burning
10.16706,78.7907,338.75,304.92,33.829999999999984,3.99,1.6074359097634274,0.66,8,1,251,1,1,3.99,3.99,Transient,1,0.3518001463843662,False,Normal Thermal Pattern,1,0,0,3.25,Isolated Thermal Activity,Agricultural Burning
10.17314,78.80556,332.18,305.28,26.90000000000004,3.25,1.4469189829363254,0.33,8,1,251,1,1,3.25,3.25,Transient,1,0.4390863939283511,False,Normal Thermal Pattern,1,0,0,3.99,Isolated Thermal Activity,Agricultural Burning
10.23821,79.09862,344.63,309.9,34.73000000000002,10.75,2.463853240590168,0.66,8,1,251,1,1,10.75,10.75,Transient,1,0.41143899161359,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
10.27256,77.2524,341.4,315.02,26.379999999999995,16.81,2.87976009730157,0.33,8,1,251,4,3,8.6075,16.81,Transient,-1,0.5750148542149722,True,ML Anomaly,4,0,0,4.675,Isolated Thermal Activity,Wildfire
10.40929,79.80421,338.02,304.04,33.97999999999996,3.37,1.4747630091074988,0.66,8,1,251,1,1,3.37,3.37,Transient,1,0.3531205523437638,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.42191,79.25281,367.0,309.42,57.579999999999984,13.69,2.6871669901857858,1.0,8,1,251,2,1,14.61,15.53,Transient,-1,0.5641729597411236,True,ML Anomaly,3,0,0,9.659999999999998,Isolated Thermal Activity,Wildfire
10.42648,79.25591,350.01,308.23,41.77999999999997,15.53,2.805176911832933,0.66,8,1,251,2,1,14.61,15.53,Transient,1,0.4400554878510034,False,Normal Thermal Pattern,3,0,0,9.046666666666669,Isolated Thermal Activity,Wildfire
10.43482,77.7946,341.46,308.28,33.18000000000001,9.44,2.3456445824544927,0.66,8,1,251,1,1,9.44,9.44,Transient,1,0.388994157157625,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
10.49573,78.17871,335.43,309.55,25.879999999999995,5.23,1.8293763327993613,0.33,8,1,251,1,1,5.23,5.23,Transient,1,0.4453883838311602,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.55287,77.33337,340.8,312.49,28.31,9.0,2.302585092994046,0.33,8,1,251,1,1,9.0,9.0,Transient,1,0.4747626451025364,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
10.55847,78.78347,341.32,303.61,37.70999999999998,5.9,1.9315214116032136,0.66,8,1,251,1,1,5.9,5.9,Transient,1,0.3485828100957692,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.75671,78.84985,335.72,309.18,26.54000000000002,2.77,1.3270750014599193,0.33,8,1,251,1,1,2.77,2.77,Transient,1,0.4507977179401742,False,Normal Thermal Pattern,1,0,0,1.6,Isolated Thermal Activity,Agricultural Burning
10.78588,78.80675,338.74,309.45,29.29000000000002,1.68,0.9858167945227652,0.33,8,1,251,1,1,1.68,1.68,Transient,1,0.4742770035084458,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.78738,77.37723,340.07,310.99,29.079999999999984,6.63,2.032087845296365,0.33,8,1,251,2,1,6.57,6.63,Transient,1,0.4619902795365683,False,Normal Thermal Pattern,1,0,0,6.51,Isolated Thermal Activity,Agricultural Burning
10.7879,77.37819,340.86,311.05,29.81,6.51,2.0162354657760435,0.33,8,1,251,2,1,6.57,6.63,Transient,1,0.4596655823840647,False,Normal Thermal Pattern,1,0,0,6.63,Isolated Thermal Activity,Agricultural Burning
10.80565,78.98431,346.36,310.46,35.900000000000034,6.58,2.0255131996542803,0.66,8,1,251,1,1,6.58,6.58,Transient,1,0.3821292482900706,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.86482,77.44711,338.97,311.12,27.850000000000023,4.39,1.6845453849209058,0.33,8,1,251,1,1,4.39,4.39,Transient,1,0.4438071191560339,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.92993,77.06577,337.44,307.43,30.00999999999999,5.02,1.7950872593207297,0.66,8,1,251,1,1,5.02,5.02,Transient,1,0.3635912061706838,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.02627,77.50809,338.93,308.69,30.24000000000001,8.94,2.2965670206684825,0.66,8,1,251,1,1,8.94,8.94,Transient,1,0.3898980643303435,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
11.12294,77.05234,343.69,310.02,33.670000000000016,15.77,2.8195915758351173,0.66,8,1,251,1,1,15.77,15.77,Transient,1,0.4383543428139224,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
11.13888,79.6744,330.75,302.67,28.079999999999984,1.57,0.9439058989071284,0.33,8,1,251,1,1,1.57,1.57,Transient,1,0.4685424359615842,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.14424,79.74757,331.38,301.7,29.680000000000007,2.46,1.2412685890696329,0.33,8,1,251,1,1,2.46,2.46,Transient,1,0.4491547645873882,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.16188,77.30102,339.64,308.34,31.30000000000001,5.8,1.916922612182061,0.66,8,1,251,1,1,5.8,5.8,Transient,1,0.3625898984491273,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.17862,79.84267,336.29,302.6,33.69,7.35,2.122261538862764,0.66,8,1,251,1,1,7.35,7.35,Transient,1,0.3565607002737376,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.18239,77.23586,337.91,305.16,32.75,7.38,2.1258479144939915,0.66,8,1,251,1,1,7.38,7.38,Transient,1,0.3611797811730032,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.29268,79.53696,340.47,302.23,38.24000000000001,5.31,1.8421356765531216,0.66,8,1,251,2,1,5.34,5.37,Transient,1,0.3472419661148612,False,Normal Thermal Pattern,1,0,0,5.37,Isolated Thermal Activity,Agricultural Burning
11.29362,79.53706,336.2,301.32,34.879999999999995,5.37,1.851599469584072,0.66,8,1,251,2,1,5.34,5.37,Transient,1,0.3480491828967126,False,Normal Thermal Pattern,1,0,0,5.31,Isolated Thermal Activity,Agricultural Burning
11.44426,79.2206,330.32,301.33,28.99000000000001,2.6,1.2809338454620642,0.33,8,1,251,1,1,2.6,2.6,Transient,1,0.4497004895538055,False,Normal Thermal Pattern,2,0,0,4.595,Isolated Thermal Activity,Agricultural Burning
11.46137,79.28418,332.24,304.44,27.80000000000001,3.45,1.4929040961781488,0.33,8,1,251,1,1,3.45,3.45,Transient,1,0.4287202608803276,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.47736,78.03462,338.17,306.83,31.340000000000032,7.99,2.196112848483529,0.66,8,1,251,1,1,7.99,7.99,Transient,1,0.3709424174510769,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.70611,78.73426,337.6,309.21,28.390000000000043,3.05,1.3987168811184478,0.66,8,1,251,1,1,3.05,3.05,Transient,1,0.3856340652835486,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.999,79.72091,332.98,303.48,29.5,4.93,1.780024213009634,0.33,8,1,251,1,1,4.93,4.93,Transient,1,0.424501015288872,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.09626,77.0597,348.73,316.96,31.77000000000004,20.08,3.048324723673161,0.66,8,1,251,1,1,20.08,20.08,Transient,1,0.5180365338320821,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
12.47741,78.93455,342.01,301.35,40.65999999999997,16.2,2.844909383819408,0.66,8,1,251,1,1,16.2,16.2,Transient,1,0.4171010624303912,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Wildfire
12.53124,78.209,333.37,307.81,25.56,3.75,1.55814461804655,0.33,8,1,251,1,1,3.75,3.75,Transient,1,0.4432332410507041,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.71969,79.77961,333.09,305.08,28.00999999999999,6.31,1.9892432737616872,0.33,8,1,251,1,1,6.31,6.31,Transient,1,0.434908909123521,False,Normal Thermal Pattern,1,0,0,6.14,Isolated Thermal Activity,Agricultural Burning
13.38639,78.22185,341.05,306.3,34.75,3.35,1.4701758451005926,0.66,8,1,251,1,1,3.35,3.35,Transient,1,0.3654745488055577,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
13.03041,77.87395,310.53,288.5,22.029999999999973,1.04,0.712949807856125,0.66,20,1,251,3,1,1.086666666666667,1.11,Transient,1,0.4785787865664567,False,Normal Thermal Pattern,3,0,0,1.7400000000000002,Isolated Thermal Activity,Agricultural Burning
13.03228,77.87708,301.88,288.37,13.509999999999993,1.11,0.7466879474879752,0.66,20,1,251,3,1,1.086666666666667,1.11,Transient,1,0.4914794551211193,False,Normal Thermal Pattern,3,0,0,1.7166666666666668,Isolated Thermal Activity,Agricultural Burning
13.03289,77.87395,313.38,288.65,24.73000000000001,1.11,0.7466879474879752,0.66,20,1,251,3,1,1.086666666666667,1.11,Transient,1,0.4772185103205638,False,Normal Thermal Pattern,3,0,0,1.7166666666666668,Isolated Thermal Activity,Agricultural Burning
8.96161,77.40189,306.06,293.72,12.339999999999977,0.56,0.4446858212614457,0.66,20,1,251,1,1,0.56,0.56,Transient,1,0.506732585925361,False,Normal Thermal Pattern,3,0,0,5.423333333333333,Isolated Thermal Activity,Agricultural Burning
10.26176,77.25022,308.6,289.86,18.74000000000001,1.08,0.7323678937132266,0.66,20,1,251,1,1,1.08,1.08,Transient,1,0.4603208798339432,False,Normal Thermal Pattern,4,0,0,8.6075,Isolated Thermal Activity,Agricultural Burning
10.26518,77.26077,300.34,290.14,10.199999999999989,0.64,0.494696241836107,0.66,20,1,251,4,3,8.6075,16.81,Transient,-1,0.5818839893944275,True,ML Anomaly,4,0,0,8.717500000000001,Isolated Thermal Activity,Agricultural Burning
10.61471,77.42147,302.44,290.34,12.100000000000025,0.4,0.3364722366212129,0.66,20,1,251,4,3,0.875,1.51,Transient,-1,0.5352817324394791,True,ML Anomaly,3,0,0,1.0333333333333334,Isolated Thermal Activity,Agricultural Burning
10.61572,77.41997,304.11,289.39,14.720000000000027,0.25,0.2231435513142097,0.66,20,1,251,4,3,0.875,1.51,Transient,1,0.5304536939538207,False,Normal Thermal Pattern,3,0,0,1.0833333333333333,Isolated Thermal Activity,Agricultural Burning
11.03921,77.58987,303.79,291.03,12.760000000000048,0.36,0.3074846997479606,0.66,20,1,251,1,1,0.36,0.36,Transient,1,0.5153139108206879,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.18072,79.10183,305.61,292.61,13.0,2.15,1.1474024528375415,0.66,20,1,251,6,4,1.3433333333333335,2.15,Recurring,-1,0.5440656725437668,True,ML Anomaly,5,5,0,1.182,Recurring Local Activity,Agricultural Burning
11.1821,79.09983,311.76,293.07,18.69,1.75,1.01160091167848,0.66,20,1,251,6,4,1.3433333333333335,2.15,Recurring,1,0.5325258382529662,False,Normal Thermal Pattern,5,5,0,1.262,Recurring Local Activity,Agricultural Burning
