latitude,longitude,bright_ti4,bright_ti5,thermal_difference,frp,frp_log,confidence_score,hour,day_of_week,day_of_year,detection_count,days_detected,avg_frp,max_frp,persistence,ml_prediction,anomaly_score,ml_anomaly,ml_status
10.82716,78.82903,320.19,291.49,28.69999999999999,2.81,1.3376291891386096,0.66,19,0,250,1,1,2.81,2.81,Transient,1,0.44817368847372574,False,Normal Thermal Pattern
11.8151,77.91316,305.93,291.15,14.78000000000003,2.0,1.0986122886681098,0.66,19,0,250,10,5,2.316,3.41,Recurring,-1,0.5867466078722979,True,ML Anomaly
11.81557,77.91275,305.57,290.74,14.829999999999984,1.99,1.095273387402595,0.66,19,0,250,10,5,2.316,3.41,Recurring,-1,0.5869451338130389,True,ML Anomaly
12.02786,79.03661,307.05,291.73,15.319999999999991,0.85,0.6151856390902334,0.66,19,0,250,1,1,0.85,0.85,Transient,1,0.4828371393903391,False,Normal Thermal Pattern
12.74653,77.61774,300.76,288.0,12.759999999999993,1.69,0.9895411936137476,0.66,19,0,250,4,4,1.1,1.69,Transient,-1,0.5481702561134207,True,ML Anomaly
8.00587,80.17339,338.66,298.5,40.160000000000025,4.18,1.6448050562713916,0.66,8,1,251,1,1,4.18,4.18,Transient,1,0.34708593007801264,False,Normal Thermal Pattern
8.08208,80.44212,332.7,295.78,36.920000000000016,4.07,1.623340817603092,0.66,8,1,251,1,1,4.07,4.07,Transient,1,0.3495870342168412,False,Normal Thermal Pattern
8.13002,80.04712,336.9,299.27,37.63,5.72,1.9050881545350584,0.66,8,1,251,2,1,4.42,5.72,Transient,1,0.3451051680588605,False,Normal Thermal Pattern
8.13209,80.04674,332.82,297.41,35.40999999999997,3.12,1.415853163361435,0.66,8,1,251,2,1,4.42,5.72,Transient,1,0.3559453689611874,False,Normal Thermal Pattern
8.17546,80.30257,331.46,297.61,33.849999999999966,1.69,0.9895411936137476,0.66,8,1,251,2,2,2.88,4.07,Transient,1,0.3996110737882651,False,Normal Thermal Pattern
8.2054,80.36328,335.76,295.34,40.420000000000016,5.52,1.874874375938561,0.66,8,1,251,1,1,5.52,5.52,Transient,1,0.34547276204901994,False,Normal Thermal Pattern
8.21241,80.38275,341.38,299.02,42.360000000000014,8.78,2.280339484046726,0.66,8,1,251,1,1,8.78,8.78,Transient,1,0.3642152513320735,False,Normal Thermal Pattern
8.26527,80.44974,340.03,299.06,40.96999999999997,9.21,2.3233676321765744,0.66,8,1,251,1,1,9.21,9.21,Transient,1,0.3665874372939467,False,Normal Thermal Pattern
8.34113,80.19086,335.95,301.87,34.079999999999984,20.3,3.05870707271538,0.66,8,1,251,2,1,23.775,27.25,Transient,1,0.4967727682102195,False,Normal Thermal Pattern
8.34169,80.1948,342.42,303.3,39.120000000000005,27.25,3.34109345759245,0.66,8,1,251,2,1,23.775,27.25,Transient,1,0.5216698791295432,False,Normal Thermal Pattern
8.35129,77.57536,337.99,308.27,29.720000000000027,7.94,2.190535589185423,0.33,8,1,251,1,1,7.94,7.94,Transient,1,0.44462121291642753,False,Normal Thermal Pattern
8.3563,80.17673,352.51,301.72,50.78999999999997,24.83,3.251536607107749,0.66,8,1,251,3,2,18.65333333333333,24.92,Transient,-1,0.548269741903696,True,ML Anomaly
8.35724,80.17769,341.6,302.52,39.08000000000004,24.92,3.255014871484074,0.66,8,1,251,3,2,18.65333333333333,24.92,Transient,1,0.5105154592732066,False,Normal Thermal Pattern
8.44955,80.19279,336.0,301.59,34.410000000000025,9.42,2.343727036325221,0.66,8,1,251,3,3,7.913333333333333,9.42,Transient,1,0.4120426843629077,False,Normal Thermal Pattern
8.50442,80.48933,333.05,300.78,32.27000000000004,4.88,1.7715567619105357,0.66,8,1,251,3,2,7.84,13.76,Transient,1,0.3906501830190866,False,Normal Thermal Pattern
8.50873,80.48872,330.0,295.28,34.72000000000003,4.88,1.7715567619105357,0.66,8,1,251,3,2,7.84,13.76,Transient,1,0.3964446426024473,False,Normal Thermal Pattern
8.56899,80.49351,336.58,299.22,37.35999999999996,5.75,1.9095425048844383,0.66,8,1,251,1,1,5.75,5.75,Transient,1,0.34413658927365326,False,Normal Thermal Pattern
8.58827,78.13114,338.22,305.91,32.31,6.7,2.0412203288596382,0.66,8,1,251,1,1,6.7,6.7,Transient,1,0.35981093877238823,False,Normal Thermal Pattern
8.5959,80.31518,340.46,299.38,41.079999999999984,14.57,2.745345985845907,0.66,8,1,251,2,1,15.615,16.66,Transient,1,0.4063612226998723,False,Normal Thermal Pattern
8.59646,80.3148,340.59,299.04,41.54999999999996,16.66,2.8713021951758138,0.66,8,1,251,2,1,15.615,16.66,Transient,1,0.4185534425046073,False,Normal Thermal Pattern
8.60539,77.96745,340.75,309.4,31.350000000000023,22.28,3.147594622863237,0.66,8,1,251,7,6,9.955714285714285,22.28,Recurring,-1,0.5717715153128534,True,ML Anomaly
8.73366,77.81716,339.76,309.85,29.909999999999968,6.88,2.064327903869788,0.33,8,1,251,2,1,6.88,6.88,Transient,1,0.4538261939167347,False,Normal Thermal Pattern
8.73731,77.81662,338.94,308.82,30.120000000000005,6.88,2.064327903869788,0.66,8,1,251,2,1,6.88,6.88,Transient,1,0.3753474086731072,False,Normal Thermal Pattern
8.8465,80.44485,330.95,298.69,32.25999999999999,6.63,2.032087845296365,0.66,8,1,251,1,1,6.63,6.63,Transient,1,0.365132278368772,False,Normal Thermal Pattern
8.84915,77.81451,337.79,309.67,28.120000000000005,6.21,1.9754689512968575,0.33,8,1,251,1,1,6.21,6.21,Transient,1,0.4366924315849676,False,Normal Thermal Pattern
8.86478,78.08195,343.18,312.93,30.25,13.19,2.6525374911719517,0.66,8,1,251,4,3,10.7475,13.83,Transient,1,0.47793834587432954,False,Normal Thermal Pattern
8.86913,78.08589,343.59,314.46,29.129999999999995,13.19,2.6525374911719517,0.33,8,1,251,4,3,10.7475,13.83,Transient,-1,0.5446688339846081,True,ML Anomaly
8.88382,77.79616,336.88,310.04,26.83999999999997,4.84,1.7647307968401356,0.33,8,1,251,2,2,8.16,11.48,Transient,1,0.4828103657064571,False,Normal Thermal Pattern
8.93358,77.49417,335.99,304.15,31.840000000000032,3.63,1.5325568680981427,0.66,8,1,251,1,1,3.63,3.63,Transient,1,0.353632569909618,False,Normal Thermal Pattern
9.04233,78.01846,339.56,310.43,29.129999999999995,11.21,2.502255288122613,0.33,8,1,251,1,1,11.21,11.21,Transient,1,0.4825722664158164,False,Normal Thermal Pattern
9.05442,77.6814,338.42,309.31,29.110000000000014,4.97,1.786746927404511,0.33,8,1,251,1,1,4.97,4.97,Transient,1,0.4333007920476387,False,Normal Thermal Pattern
9.09004,77.77312,348.41,311.34,37.07000000000005,10.56,2.4475508632442318,0.66,8,1,251,1,1,10.56,10.56,Transient,1,0.4225614248226173,False,Normal Thermal Pattern
9.09544,77.34049,336.61,304.17,32.44,5.52,1.874874375938561,0.66,8,1,251,1,1,5.52,5.52,Transient,1,0.349504957984695,False,Normal Thermal Pattern
9.27549,78.66257,338.63,305.96,32.670000000000016,5.92,1.9344157696295785,0.66,8,1,251,1,1,5.92,5.92,Transient,1,0.3529884142789285,False,Normal Thermal Pattern
9.31614,78.72684,345.46,305.14,40.31999999999999,13.24,2.65605490598383,0.66,8,1,251,1,1,13.24,13.24,Transient,1,0.40425992351785695,False,Normal Thermal Pattern
9.34192,78.82452,337.52,304.14,33.379999999999995,31.48,3.4806245152934774,0.66,8,1,251,1,1,31.48,31.48,Transient,-1,0.5683696639288716,True,ML Anomaly
9.38507,80.44005,341.4,300.05,41.349999999999966,7.81,2.175887439948088,0.66,8,1,251,6,5,5.973333333333334,8.13,Recurring,1,0.4608412539230659,False,Normal Thermal Pattern
9.38563,80.44428,339.39,300.05,39.339999999999975,7.81,2.175887439948088,0.66,8,1,251,6,5,5.973333333333334,8.13,Recurring,1,0.4582348886837342,False,Normal Thermal Pattern
9.52653,77.79057,342.79,309.7,33.09000000000003,14.47,2.738902664584975,0.66,8,1,251,1,1,14.47,14.47,Transient,1,0.42782835547178977,False,Normal Thermal Pattern
9.53313,78.64571,346.35,312.4,33.950000000000045,54.78,4.021415382199343,0.66,8,1,251,1,1,54.78,54.78,Transient,-1,0.6903536785909802,True,ML Anomaly
9.75825,78.38308,336.88,310.77,26.110000000000014,2.91,1.3635373739972745,0.33,8,1,251,1,1,2.91,2.91,Transient,1,0.4596031110924707,False,Normal Thermal Pattern
9.85383,77.64912,335.9,308.28,27.620000000000005,5.26,1.8341801851120072,0.33,8,1,251,1,1,5.26,5.26,Transient,1,0.4323520137412592,False,Normal Thermal Pattern
9.86731,78.65581,336.69,306.77,29.920000000000016,3.23,1.4422019930581866,0.33,8,1,251,1,1,3.23,3.23,Transient,1,0.43139473725334165,False,Normal Thermal Pattern
9.96227,78.9623,336.26,302.92,33.339999999999975,3.07,1.4036429994545037,0.66,8,1,251,1,1,3.07,3.07,Transient,1,0.35536732161050194,False,Normal Thermal Pattern
9.97272,78.71961,331.94,306.26,25.680000000000007,1.96,1.085189268335969,0.33,8,1,251,1,1,1.96,1.96,Transient,1,0.4717364565069611,False,Normal Thermal Pattern
10.04153,78.05537,338.27,307.97,30.299999999999955,2.16,1.1505720275988207,0.66,8,1,251,1,1,2.16,2.16,Transient,1,0.3966284176671643,False,Normal Thermal Pattern
10.16706,78.7907,338.75,304.92,33.829999999999984,3.99,1.6074359097634274,0.66,8,1,251,1,1,3.99,3.99,Transient,1,0.35180014638436624,False,Normal Thermal Pattern
10.17314,78.80556,332.18,305.28,26.900000000000038,3.25,1.4469189829363254,0.33,8,1,251,1,1,3.25,3.25,Transient,1,0.43908639392835114,False,Normal Thermal Pattern
10.23821,79.09862,344.63,309.9,34.73000000000002,10.75,2.463853240590168,0.66,8,1,251,1,1,10.75,10.75,Transient,1,0.41143899161359,False,Normal Thermal Pattern
10.27256,77.2524,341.4,315.02,26.379999999999995,16.81,2.87976009730157,0.33,8,1,251,4,3,8.6075,16.81,Transient,-1,0.5750148542149722,True,ML Anomaly
10.40929,79.80421,338.02,304.04,33.97999999999996,3.37,1.4747630091074988,0.66,8,1,251,1,1,3.37,3.37,Transient,1,0.3531205523437638,False,Normal Thermal Pattern
10.42191,79.25281,367.0,309.42,57.579999999999984,13.69,2.6871669901857858,1.0,8,1,251,2,1,14.61,15.53,Transient,-1,0.5641729597411236,True,ML Anomaly
10.42648,79.25591,350.01,308.23,41.77999999999997,15.53,2.805176911832933,0.66,8,1,251,2,1,14.61,15.53,Transient,1,0.4400554878510034,False,Normal Thermal Pattern
10.43482,77.7946,341.46,308.28,33.18000000000001,9.44,2.3456445824544927,0.66,8,1,251,1,1,9.44,9.44,Transient,1,0.38899415715762503,False,Normal Thermal Pattern
10.49573,78.17871,335.43,309.55,25.879999999999995,5.23,1.8293763327993615,0.33,8,1,251,1,1,5.23,5.23,Transient,1,0.4453883838311602,False,Normal Thermal Pattern
10.55287,77.33337,340.8,312.49,28.31,9.0,2.302585092994046,0.33,8,1,251,1,1,9.0,9.0,Transient,1,0.47476264510253646,False,Normal Thermal Pattern
10.55847,78.78347,341.32,303.61,37.70999999999998,5.9,1.9315214116032136,0.66,8,1,251,1,1,5.9,5.9,Transient,1,0.3485828100957692,False,Normal Thermal Pattern
10.75671,78.84985,335.72,309.18,26.54000000000002,2.77,1.3270750014599193,0.33,8,1,251,1,1,2.77,2.77,Transient,1,0.45079771794017426,False,Normal Thermal Pattern
10.78588,78.80675,338.74,309.45,29.29000000000002,1.68,0.9858167945227652,0.33,8,1,251,1,1,1.68,1.68,Transient,1,0.47427700350844587,False,Normal Thermal Pattern
10.78738,77.37723,340.07,310.99,29.079999999999984,6.63,2.032087845296365,0.33,8,1,251,2,1,6.57,6.63,Transient,1,0.46199027953656835,False,Normal Thermal Pattern
10.7879,77.37819,340.86,311.05,29.81,6.51,2.0162354657760435,0.33,8,1,251,2,1,6.57,6.63,Transient,1,0.4596655823840647,False,Normal Thermal Pattern
10.80565,78.98431,346.36,310.46,35.900000000000034,6.58,2.0255131996542803,0.66,8,1,251,1,1,6.58,6.58,Transient,1,0.38212924829007067,False,Normal Thermal Pattern
10.86482,77.44711,338.97,311.12,27.850000000000023,4.39,1.6845453849209058,0.33,8,1,251,1,1,4.39,4.39,Transient,1,0.4438071191560339,False,Normal Thermal Pattern
10.92993,77.06577,337.44,307.43,30.00999999999999,5.02,1.7950872593207297,0.66,8,1,251,1,1,5.02,5.02,Transient,1,0.3635912061706838,False,Normal Thermal Pattern
11.02627,77.50809,338.93,308.69,30.24000000000001,8.94,2.2965670206684825,0.66,8,1,251,1,1,8.94,8.94,Transient,1,0.3898980643303435,False,Normal Thermal Pattern
11.12294,77.05234,343.69,310.02,33.670000000000016,15.77,2.8195915758351173,0.66,8,1,251,1,1,15.77,15.77,Transient,1,0.4383543428139224,False,Normal Thermal Pattern
11.13888,79.6744,330.75,302.67,28.079999999999984,1.57,0.9439058989071284,0.33,8,1,251,1,1,1.57,1.57,Transient,1,0.46854243596158424,False,Normal Thermal Pattern
11.14424,79.74757,331.38,301.7,29.680000000000007,2.46,1.2412685890696329,0.33,8,1,251,1,1,2.46,2.46,Transient,1,0.44915476458738823,False,Normal Thermal Pattern
11.16188,77.30102,339.64,308.34,31.30000000000001,5.8,1.916922612182061,0.66,8,1,251,1,1,5.8,5.8,Transient,1,0.36258989844912737,False,Normal Thermal Pattern
11.17862,79.84267,336.29,302.6,33.69,7.35,2.122261538862764,0.66,8,1,251,1,1,7.35,7.35,Transient,1,0.3565607002737376,False,Normal Thermal Pattern
11.18239,77.23586,337.91,305.16,32.75,7.38,2.1258479144939915,0.66,8,1,251,1,1,7.38,7.38,Transient,1,0.36117978117300326,False,Normal Thermal Pattern
11.29268,79.53696,340.47,302.23,38.24000000000001,5.31,1.8421356765531216,0.66,8,1,251,2,1,5.34,5.37,Transient,1,0.34724196611486124,False,Normal Thermal Pattern
11.29362,79.53706,336.2,301.32,34.879999999999995,5.37,1.851599469584072,0.66,8,1,251,2,1,5.34,5.37,Transient,1,0.3480491828967126,False,Normal Thermal Pattern
11.44426,79.2206,330.32,301.33,28.99000000000001,2.6,1.2809338454620642,0.33,8,1,251,1,1,2.6,2.6,Transient,1,0.44970048955380554,False,Normal Thermal Pattern
11.46137,79.28418,332.24,304.44,27.80000000000001,3.45,1.4929040961781488,0.33,8,1,251,1,1,3.45,3.45,Transient,1,0.42872026088032766,False,Normal Thermal Pattern
11.47736,78.03462,338.17,306.83,31.340000000000032,7.99,2.196112848483529,0.66,8,1,251,1,1,7.99,7.99,Transient,1,0.3709424174510769,False,Normal Thermal Pattern
11.70611,78.73426,337.6,309.21,28.390000000000043,3.05,1.3987168811184478,0.66,8,1,251,1,1,3.05,3.05,Transient,1,0.38563406528354865,False,Normal Thermal Pattern
11.999,79.72091,332.98,303.48,29.5,4.93,1.780024213009634,0.33,8,1,251,1,1,4.93,4.93,Transient,1,0.424501015288872,False,Normal Thermal Pattern
12.09626,77.0597,348.73,316.96,31.77000000000004,20.08,3.048324723673161,0.66,8,1,251,1,1,20.08,20.08,Transient,1,0.5180365338320821,False,Normal Thermal Pattern
12.47741,78.93455,342.01,301.35,40.65999999999997,16.2,2.8449093838194077,0.66,8,1,251,1,1,16.2,16.2,Transient,1,0.4171010624303912,False,Normal Thermal Pattern
12.53124,78.209,333.37,307.81,25.56,3.75,1.55814461804655,0.33,8,1,251,1,1,3.75,3.75,Transient,1,0.44323324105070416,False,Normal Thermal Pattern
12.71969,79.77961,333.09,305.08,28.00999999999999,6.31,1.9892432737616872,0.33,8,1,251,1,1,6.31,6.31,Transient,1,0.434908909123521,False,Normal Thermal Pattern
13.38639,78.22185,341.05,306.3,34.75,3.35,1.4701758451005926,0.66,8,1,251,1,1,3.35,3.35,Transient,1,0.36547454880555774,False,Normal Thermal Pattern
13.03041,77.87395,310.53,288.5,22.029999999999973,1.04,0.712949807856125,0.66,20,1,251,3,1,1.086666666666667,1.11,Transient,1,0.4785787865664567,False,Normal Thermal Pattern
13.03228,77.87708,301.88,288.37,13.509999999999993,1.11,0.7466879474879752,0.66,20,1,251,3,1,1.086666666666667,1.11,Transient,1,0.4914794551211193,False,Normal Thermal Pattern
13.03289,77.87395,313.38,288.65,24.730000000000015,1.11,0.7466879474879752,0.66,20,1,251,3,1,1.086666666666667,1.11,Transient,1,0.4772185103205638,False,Normal Thermal Pattern
8.96161,77.40189,306.06,293.72,12.339999999999977,0.56,0.4446858212614457,0.66,20,1,251,1,1,0.56,0.56,Transient,1,0.506732585925361,False,Normal Thermal Pattern
10.26176,77.25022,308.6,289.86,18.74000000000001,1.08,0.7323678937132266,0.66,20,1,251,1,1,1.08,1.08,Transient,1,0.4603208798339432,False,Normal Thermal Pattern
10.26518,77.26077,300.34,290.14,10.199999999999989,0.64,0.494696241836107,0.66,20,1,251,4,3,8.6075,16.81,Transient,-1,0.5818839893944275,True,ML Anomaly
10.61471,77.42147,302.44,290.34,12.100000000000025,0.4,0.3364722366212129,0.66,20,1,251,4,3,0.875,1.51,Transient,-1,0.5352817324394791,True,ML Anomaly
10.61572,77.41997,304.11,289.39,14.720000000000027,0.25,0.2231435513142097,0.66,20,1,251,4,3,0.875,1.51,Transient,1,0.5304536939538207,False,Normal Thermal Pattern
11.03921,77.58987,303.79,291.03,12.760000000000048,0.36,0.3074846997479606,0.66,20,1,251,1,1,0.36,0.36,Transient,1,0.5153139108206879,False,Normal Thermal Pattern
11.18072,79.10183,305.61,292.61,13.0,2.15,1.1474024528375415,0.66,20,1,251,6,4,1.3433333333333335,2.15,Recurring,-1,0.5440656725437668,True,ML Anomaly
11.1821,79.09983,311.76,293.07,18.69,1.75,1.01160091167848,0.66,20,1,251,6,4,1.3433333333333335,2.15,Recurring,1,0.5325258382529662,False,Normal Thermal Pattern
11.42799,77.36931,314.3,290.94,23.360000000000014,1.28,0.8241754429663494,0.66,20,1,251,1,1,1.28,1.28,Transient,1,0.45639334380105334,False,Normal Thermal Pattern
8.02913,80.45529,334.04,306.52,27.52000000000004,2.08,1.1249295969854831,0.33,8,2,252,1,1,2.08,2.08,Transient,1,0.45631269799789853,False,Normal Thermal Pattern
8.03748,80.05777,334.99,303.12,31.870000000000005,5.78,1.913977101952304,0.66,8,2,252,2,1,4.965,5.78,Transient,1,0.351424726582846,False,Normal Thermal Pattern
8.03777,80.49038,340.92,307.21,33.71000000000004,8.93,2.295560478057081,0.66,8,2,252,1,1,8.93,8.93,Transient,1,0.37678121044476826,False,Normal Thermal Pattern
8.03801,80.06126,333.87,302.31,31.56,4.15,1.6389967146756448,0.66,8,2,252,2,1,4.965,5.78,Transient,1,0.35501175596134776,False,Normal Thermal Pattern
8.03962,80.22958,338.66,307.44,31.220000000000027,4.39,1.6845453849209058,0.66,8,2,252,2,2,5.08,5.77,Transient,1,0.3842495906364171,False,Normal Thermal Pattern
8.04974,80.00166,334.1,306.84,27.260000000000048,6.05,1.9530276168241771,0.33,8,2,252,2,2,6.725,7.4,Transient,1,0.4558677311242127,False,Normal Thermal Pattern
8.05507,80.40058,348.56,308.34,40.22000000000003,8.29,2.2289385528257477,0.66,8,2,252,2,1,11.265,14.24,Transient,1,0.4080581451650142,False,Normal Thermal Pattern
8.0556,80.40413,349.5,308.93,40.56999999999999,14.24,2.7239235502585,0.66,8,2,252,2,1,11.265,14.24,Transient,1,0.4263456116960281,False,Normal Thermal Pattern
8.07328,80.09106,334.15,301.54,32.60999999999996,6.81,2.0554049638515948,0.66,8,2,252,1,1,6.81,6.81,Transient,1,0.3590523802789228,False,Normal Thermal Pattern
8.08427,80.3455,335.79,305.0,30.79000000000002,2.24,1.175573329804238,0.66,8,2,252,1,1,2.24,2.24,Transient,1,0.38517720612896933,False,Normal Thermal Pattern
8.09668,79.90884,333.13,300.38,32.75,3.11,1.413423028508143,0.66,8,2,252,1,1,3.11,3.11,Transient,1,0.3563673090970755,False,Normal Thermal Pattern
8.10521,80.10054,330.02,302.19,27.829999999999984,9.49,2.3504224224082058,0.33,8,2,252,1,1,9.49,9.49,Transient,1,0.46467337995150987,False,Normal Thermal Pattern
8.1251,80.09753,343.06,307.09,35.97000000000003,4.93,1.780024213009634,0.66,8,2,252,2,1,4.93,4.93,Transient,1,0.35818409480190927,False,Normal Thermal Pattern
8.12842,80.09703,343.49,306.36,37.13,4.93,1.780024213009634,0.66,8,2,252,2,1,4.93,4.93,Transient,1,0.36029038487629433,False,Normal Thermal Pattern
8.18763,80.10533,334.78,303.13,31.649999999999977,3.74,1.556037135706985,0.66,8,2,252,1,1,3.74,3.74,Transient,1,0.3533988718415457,False,Normal Thermal Pattern
8.22883,80.35868,337.36,305.05,32.31,3.25,1.4469189829363254,0.66,8,2,252,2,1,6.19,9.13,Transient,1,0.3745844728580681,False,Normal Thermal Pattern
8.23216,80.35817,342.97,305.41,37.56,9.13,2.315501318260592,0.66,8,2,252,2,1,6.19,9.13,Transient,1,0.37539235342505367,False,Normal Thermal Pattern
8.26458,80.32429,333.06,306.42,26.639999999999983,4.47,1.6992786164338898,0.33,8,2,252,4,3,5.815,8.67,Transient,1,0.4942260585913483,False,Normal Thermal Pattern
8.27032,80.29445,336.41,305.15,31.260000000000048,6.91,2.0681277817795625,0.66,8,2,252,2,1,6.025,6.91,Transient,1,0.3645079886655713,False,Normal Thermal Pattern
8.27751,80.29699,334.89,304.84,30.05000000000001,5.14,1.814824742159051,0.66,8,2,252,2,1,6.025,6.91,Transient,1,0.3639929218545126,False,Normal Thermal Pattern
8.28111,80.16239,335.72,305.3,30.420000000000016,2.68,1.3029127521808397,0.66,8,2,252,1,1,2.68,2.68,Transient,1,0.3700291741231702,False,Normal Thermal Pattern
8.30576,80.48531,341.74,308.69,33.05000000000001,6.8,2.0541237336955462,0.66,8,2,252,1,1,6.8,6.8,Transient,1,0.36667083626805735,False,Normal Thermal Pattern
8.30893,80.28085,336.4,306.47,29.92999999999995,5.14,1.814824742159051,0.33,8,2,252,1,1,5.14,5.14,Transient,1,0.4260599702591859,False,Normal Thermal Pattern
8.38202,80.29152,337.44,303.86,33.579999999999984,4.53,1.7101878155342434,0.66,8,2,252,2,1,5.890000000000001,7.25,Transient,1,0.35319560411118645,False,Normal Thermal Pattern
8.38482,80.28748,340.3,308.24,32.06,7.25,2.110213200346589,0.66,8,2,252,2,1,5.890000000000001,7.25,Transient,1,0.3695569304123981,False,Normal Thermal Pattern
8.38602,80.27281,334.08,305.39,28.69,3.82,1.572773928062509,0.33,8,2,252,2,1,3.82,3.82,Transient,1,0.4332255855127891,False,Normal Thermal Pattern
8.38655,80.27634,339.26,309.63,29.629999999999995,3.82,1.572773928062509,0.33,8,2,252,2,1,3.82,3.82,Transient,1,0.4434710148863004,False,Normal Thermal Pattern
8.39316,80.45707,340.53,306.78,33.75,5.25,1.8325814637483104,0.66,8,2,252,3,1,4.32,5.74,Transient,1,0.3715948475674736,False,Normal Thermal Pattern
8.39369,80.46064,337.38,306.57,30.81,5.74,1.908059924924216,0.66,8,2,252,3,1,4.32,5.74,Transient,1,0.37684994644670405,False,Normal Thermal Pattern
8.394,80.32594,337.38,306.8,30.579999999999984,3.14,1.420695787837223,0.66,8,2,252,2,2,3.33,3.52,Transient,1,0.39088513998677255,False,Normal Thermal Pattern
8.39704,80.46014,334.39,305.5,28.889999999999983,1.97,1.0885619528146082,0.33,8,2,252,3,1,4.32,5.74,Transient,1,0.4712784921712661,False,Normal Thermal Pattern
8.40413,80.21223,336.1,307.32,28.78000000000003,3.67,1.541159071680806,0.33,8,2,252,4,2,8.0825,10.26,Transient,1,0.48629295778311676,False,Normal Thermal Pattern
8.47588,80.48859,336.08,305.55,30.529999999999973,3.31,1.4609379041156565,0.66,8,2,252,3,2,4.726666666666667,5.79,Transient,1,0.3966559598611471,False,Normal Thermal Pattern
8.49775,80.1795,336.54,305.28,31.260000000000048,7.5,2.1400661634962708,0.66,8,2,252,1,1,7.5,7.5,Transient,1,0.363737638659955,False,Normal Thermal Pattern
8.50176,80.36421,337.16,307.66,29.5,4.89,1.7732559976634952,0.33,8,2,252,1,1,4.89,4.89,Transient,1,0.4258730369851493,False,Normal Thermal Pattern
8.52244,80.34608,330.05,301.92,28.129999999999995,1.78,1.0224509277025458,0.33,8,2,252,2,1,1.78,1.78,Transient,1,0.47747340988162684,False,Normal Thermal Pattern
8.52577,80.34558,331.74,301.9,29.840000000000032,1.78,1.0224509277025458,0.66,8,2,252,2,1,1.78,1.78,Transient,1,0.3954933388358462,False,Normal Thermal Pattern
8.55865,80.4062,347.73,304.64,43.09000000000003,9.1,2.312535423847214,0.66,8,2,252,1,1,9.1,9.1,Transient,1,0.38928960776581123,False,Normal Thermal Pattern
8.60604,77.9667,337.74,304.51,33.23000000000002,13.51,2.6748380668960965,0.33,8,2,252,7,6,9.955714285714285,22.28,Recurring,-1,0.58124131894794,True,ML Anomaly
8.60838,80.37315,338.16,307.53,30.63000000000005,4.58,1.7191887763932197,0.66,8,2,252,2,2,3.665,4.58,Transient,1,0.38446392573792715,False,Normal Thermal Pattern
8.61144,80.41646,340.46,306.84,33.620000000000005,4.07,1.623340817603092,0.66,8,2,252,2,1,4.045,4.07,Transient,1,0.3591817673553764,False,Normal Thermal Pattern
8.61532,80.41953,339.38,306.72,32.65999999999997,4.02,1.6134299337036375,0.66,8,2,252,2,1,4.045,4.07,Transient,1,0.3594313739849574,False,Normal Thermal Pattern
8.6525,80.42069,340.31,305.69,34.620000000000005,6.18,1.9712993830601329,0.66,8,2,252,2,1,5.18,6.18,Transient,1,0.3554058917896075,False,Normal Thermal Pattern
8.65355,80.42785,333.72,302.56,31.160000000000025,4.18,1.6448050562713916,0.66,8,2,252,2,1,5.18,6.18,Transient,1,0.35791415282735184,False,Normal Thermal Pattern
8.68907,80.36769,338.31,307.4,30.910000000000025,6.36,1.9960599327407849,0.66,8,2,252,2,1,6.95,7.54,Transient,1,0.36670838297299785,False,Normal Thermal Pattern
8.69013,80.37483,338.78,305.02,33.75999999999999,7.54,2.1447610078004784,0.66,8,2,252,2,1,6.95,7.54,Transient,1,0.36073995307962314,False,Normal Thermal Pattern
8.88022,80.30549,335.32,304.98,30.33999999999997,2.92,1.366091653802371,0.66,8,2,252,1,1,2.92,2.92,Transient,1,0.3645069542242755,False,Normal Thermal Pattern
8.91769,80.44263,332.34,303.75,28.58999999999997,8.83,2.285438934159075,0.33,8,2,252,2,2,9.205,9.58,Transient,1,0.470693833283545,False,Normal Thermal Pattern
9.04945,80.07238,346.63,307.7,38.93000000000001,10.58,2.449279472144849,0.66,8,2,252,1,1,10.58,10.58,Transient,1,0.39798754462326613,False,Normal Thermal Pattern
9.09781,80.2832,335.37,306.52,28.850000000000023,3.1,1.410986973710262,0.33,8,2,252,2,2,2.95,3.1,Transient,1,0.45937492710993344,False,Normal Thermal Pattern
9.25298,80.27391,336.86,306.28,30.58000000000004,8.56,2.25758772706331,0.66,8,2,252,3,2,12.01,16.27,Transient,1,0.41847299568539065,False,Normal Thermal Pattern
9.37343,78.79734,340.21,308.35,31.85999999999996,5.14,1.814824742159051,0.66,8,2,252,1,1,5.14,5.14,Transient,1,0.36056759022275847,False,Normal Thermal Pattern
9.38095,80.47141,339.58,306.45,33.129999999999995,3.09,1.4085449700547104,0.66,8,2,252,3,1,12.946666666666667,30.5,Transient,1,0.4559229683438527,False,Normal Thermal Pattern
9.38323,80.46365,339.56,307.26,32.30000000000001,5.25,1.8325814637483104,0.66,8,2,252,3,1,12.946666666666667,30.5,Transient,1,0.44428726010177405,False,Normal Thermal Pattern
9.38539,80.47816,341.18,310.23,30.94999999999999,30.5,3.449987545831587,0.66,8,2,252,3,1,12.946666666666667,30.5,Transient,-1,0.550385394630561,True,ML Anomaly
